w_0,gamma_0,gamma_1,gamma_2
0.4688099958278272,-2.9652083103683236,-2.3962869972572203,-1.6784399844162081
0.42056284411315864,-2.9993157474719294,-2.2516456506397557,-1.710521963153264
0.3862944077721233,-3.0015568821594094,-2.4172528882278637,-1.6828027010406512
0.48351735865042456,-2.9178798212817476,-2.33965130790305,-1.6391819200587587
0.4752870341333132,-3.0340400228590028,-2.1847157792700775,-1.5673444671410433
0.3607727234479424,-3.127149243679446,-2.4394871152569833,-1.7208703784554262
0.372409002066534,-3.288978859563009,-2.6540105223212045,-1.8349016714481055
0.4955558954219785,-3.1182507028601356,-2.292703248271899,-1.663576185008625
0.4219432684443062,-3.0599822687724534,-2.3278764441001414,-1.6606655418021026
0.42442886091015547,-3.047254131201156,-2.3700879081098605,-1.6249219399232218
0.3710482246607635,-2.9010965489993135,-2.3675481931772895,-1.6004828631435077
0.2829363590809731,-3.280881718918599,-2.529381988523294,-1.8936718308596217
0.4770265408869567,-3.1014012579152324,-2.547484688555256,-1.7641525509211522
0.5490443923596519,-3.1219371549024997,-2.3744574521245125,-1.7635576565037994
0.44253250197901683,-3.105772568620633,-2.472456222317599,-1.7018423199513757
0.4575744388846955,-2.871619218811363,-2.2321155756062074,-1.6752469682880093
0.4515393873348255,-2.9097670605442483,-2.3231908564154162,-1.6005889722207585
0.44088285836475116,-3.025505579961029,-2.457621453858221,-1.7456533314178406
0.49408483164953665,-2.931851606219972,-2.305805483281666,-1.6283607177859964
0.43985413278027136,-3.06045059968812,-2.553799587609536,-1.8030853531452342
0.5607996024782692,-2.6599812546036397,-2.0818738004945456,-1.4399406981270564
0.5042168650018709,-2.830584976699069,-2.3304823397469896,-1.6004129428253884
0.3773368880508744,-3.0203419316918168,-2.3027155353145887,-1.7630754010045802
0.4660748648877603,-2.88618339978143,-2.281363120377945,-1.6465548619009887
0.5214912562886889,-2.8904597163806773,-2.301987820203271,-1.6296962058975153
0.46993383680457285,-2.983146911162976,-2.2916109962095783,-1.5292713291371467
0.3887557354459079,-3.0535316860060777,-2.363339910312922,-1.6869539865558922
0.44060310425754745,-3.016498366080413,-2.35765444904208,-1.6657901523856038
0.42102410448806604,-2.967842572738723,-2.4458401405293153,-1.6810548414864332
0.44465562843335404,-2.8652544347450686,-2.211383590006772,-1.5329919226492597
0.3916297284913959,-3.0012261806635956,-2.2426897790999583,-1.6639085990449007
0.46986942285730593,-2.86859389566127,-2.2306773093325662,-1.554341105873829
0.3830175543848459,-3.1889684882318567,-2.3196349153513998,-1.7347262021410714
0.5514326151061423,-2.68057859423481,-2.1086478383578813,-1.308025457579625
0.4315802294319091,-3.448467873890513,-2.599764323137324,-2.0128406924183104
0.4224393812570828,-3.020441115264713,-2.6876156470932187,-1.739266928734265
0.6307518783248665,-2.8501508082512896,-2.254929571425536,-1.587302722790258
0.5295485336706733,-2.751201898140541,-2.1310104580000857,-1.5159357665331332
0.4733565014450576,-2.75003090512105,-2.215748164491681,-1.5569883830565772
0.4626637666796774,-3.1606062495298817,-2.485682766594989,-1.818479779702808
0.580159469644518,-2.862461545055815,-2.171373956951208,-1.5033506400120311
0.3135278846901214,-3.153756869148238,-2.4828877455891285,-1.842793819924822
0.3331082916085348,-3.0731752997242405,-2.4856371702977555,-1.6492404140576808
0.525455548980331,-2.6424684646866603,-2.1722123886706046,-1.4408762728153988
0.4182496101312067,-3.036408551769552,-2.283317582105778,-1.8113137208859915
0.5357512805704164,-3.119444840461424,-2.569038383936991,-1.807189881074049
0.3612482054780241,-2.8787240091080384,-2.296503923005073,-1.4935674549539193
0.3925619101788201,-2.8185096797220277,-2.2607411405567754,-1.5243878734163208
0.4403278262295642,-3.0617332155433985,-2.2877547263692195,-1.7111921159106362
0.4237034982031264,-2.959229322605979,-2.3335556736480183,-1.4716639052145493
0.1617250743446014,-3.05536608986557,-2.4067157334146034,-1.6619884577453294
0.5262606360102859,-2.7943322980371743,-2.2341410389625285,-1.6359505213901977
0.2926132844429133,-3.282564367822314,-2.7056592324824837,-1.7962625416170306
0.42976515258125,-3.593082302506114,-2.362329528126417,-1.7042886698280295
0.3786616519803726,-3.1508684755983216,-2.307448932328444,-1.6757101409890227
0.4600652066704519,-3.1059029926118438,-2.3489389519766606,-1.7002003647960424
0.3465578115182064,-3.1400238158748337,-2.388401727616589,-1.751812585867885
0.3686869488593995,-2.984216662559982,-2.274592911480394,-1.6061776918557449
0.6295795425828777,-2.801125019335677,-2.1669146545233824,-1.4756570574700072
0.4492296000813758,-2.9471177343533705,-2.1767547994758085,-1.5398031823697358
0.3350537837755171,-2.963912287265065,-2.292312792967809,-1.5947378209802927
0.4392824230614584,-3.15530706569838,-2.622374358318432,-1.820316858431984
0.5639225750702725,-2.93930076592168,-2.4039340143436343,-1.7643964233139775
0.5708300727189461,-2.7925503361042785,-2.198643618184956,-1.6608269796093849
0.45900063810121,-3.017459876247269,-2.2254709647267323,-1.7516932776279153
0.4691459258918207,-2.78493501083527,-2.0404365271915967,-1.3016008016060578
0.584967097710566,-2.886724227375602,-2.151474237865263,-1.7453624060756263
0.424744598195612,-3.091795550656104,-2.328128372985087,-1.705709930071594
0.3638813996466197,-3.209110283505248,-2.413895138409362,-1.8565763978814187
0.4633379650311682,-2.852468005532314,-2.227605480926218,-1.5477698751758564
0.5049344816442687,-2.7577045815530674,-2.1878901020115267,-1.5938866495359438
0.4906384698865745,-2.8615995190893235,-2.105260842607325,-1.5175644997316349
0.4508268575876509,-2.9530543719822786,-2.394471235761785,-1.7429569484504197
0.425308735575792,-3.362204221877052,-2.572656806000744,-1.7468725026064942
0.4256960435348343,-3.091178711371136,-2.4184424748229247,-1.6680546901773274
0.4207355106560295,-2.916146171171387,-2.3330723362922057,-1.7318994624090196
0.4587432660963941,-2.853329480599636,-2.2655364032092984,-1.5802209254131918
0.4300839994176545,-3.137446254986581,-2.510067530875633,-1.6612942850141004
0.3987732899221609,-3.0015194342603304,-2.3866278702958583,-1.790751291251219
0.3958967673405095,-3.06012004719516,-2.300477126949096,-1.6396917319000186
0.4989269724310425,-2.9792479534256016,-2.502493086022292,-1.7811740984050826
0.436656786623392,-2.9717937322220487,-2.3729296962084696,-1.598824308128686
0.3216130771496553,-3.005721022947687,-2.511487293199373,-1.7707876071548134
0.5737578986958224,-2.720029226576436,-2.248347372963726,-1.506444779675585
0.3915905736754218,-3.016459207650689,-2.3936225661371573,-1.6691127244948156
0.490658935943725,-2.8591764400247905,-2.3457374585533133,-1.7569596792714088
0.4880198470758632,-2.9895918534181765,-2.358899196726536,-1.6261935127373073
0.5064931095953709,-2.943322437647596,-2.295480494709677,-1.7027226978156034
0.4426695921751096,-2.753147178946131,-2.2348691506738727,-1.565053166499311
0.3456035358021055,-3.3310101269346197,-2.4761061723121083,-1.809059297682939
0.473089975972387,-3.147228708095879,-2.4877030273263503,-1.9264491543375093
0.3972275587339425,-2.947439241912308,-2.1416909214084696,-1.5116650289253653
0.3886848286195069,-3.186425846311768,-2.331645373310241,-1.6015366396300543
0.6358186546823364,-2.708677730624697,-2.144680314624213,-1.4796293897913824
0.4077065292818604,-2.9870514098721066,-2.2223420974567274,-1.6042021001051945
0.4090761148389601,-3.2896712276739004,-2.602532012028553,-1.811865193126208
0.387094925995806,-3.3389533282370865,-2.5248613188601152,-1.825634350983141
0.5674587488330879,-2.797135888790114,-2.355688616025129,-1.6176036005988752
0.4747439799497146,-2.880514043524469,-2.249450375509804,-1.5247106956676515
0.4866676967293658,-2.999438976227009,-2.4482271099650466,-1.7406670331400755
0.5629215453731858,-2.8557167801806447,-2.1850730220314687,-1.5697649786653305
0.4121495638934448,-3.1384007202063837,-2.4201501718282663,-1.6624939892586352
0.3215243579378435,-3.159698725975978,-2.528043728688381,-1.7744107236753854
0.4524161468510426,-3.0342150584260583,-2.4753713840972336,-1.7542403707117202
0.5077050563690144,-2.965345728325914,-2.4439396975066265,-1.6856269738549692
0.3985748768239361,-2.830867430286032,-2.242124232196864,-1.5164249647802497
0.470887119543429,-2.797181807402885,-2.1960935040502023,-1.5002938441521736
0.5265040952599261,-2.770321030119929,-2.2826832697566712,-1.6177440163627086
0.5029547606838629,-3.096253537216951,-2.339808135572085,-1.7986210552195083
0.5277213603880657,-2.926529119995332,-2.1823565299350216,-1.6681871214605193
0.4615476844831545,-2.95234503016636,-2.332917555889861,-1.7474857720220205
0.3120132579071482,-3.007465012436565,-2.367753992972549,-1.6054537903941692
0.4682510922310978,-2.817325910067272,-2.2837913616801666,-1.6975746559479263
0.5406996954186949,-2.6896225729416763,-2.124698226326401,-1.5975115356796097
0.4686361613506061,-2.84079095637928,-2.43082759282876,-1.683687004698575
0.4989867268204528,-2.809887872676567,-2.078681515323337,-1.3264951673664391
0.4653164060963402,-2.9653416748941344,-2.404180176005287,-1.704554574853218
0.4308289910403331,-2.908297262130319,-2.305924879296788,-1.6637961369312928
0.3844497369674326,-3.2176507053300942,-2.376877436433619,-1.8275936902409544
0.5154405031467416,-2.75840714497854,-2.123493806644625,-1.4193227654775709
0.4088106258193792,-3.3498030661992986,-2.411235234567424,-1.70422268597934
0.5212431998221364,-2.7533213914225287,-2.07918375208474,-1.4391770051794088
0.4689193549372512,-2.973379111587336,-2.3869988623724203,-1.6697169759750476
0.3767369388748532,-3.1709907704173146,-2.46794031223718,-1.840235989357381
0.4258232698384746,-3.0519123308729443,-2.2926765725399245,-1.5715777023704411
0.468747407582801,-2.9212642366079127,-2.279261583016002,-1.616008889403496
0.4326429935188867,-3.349764657103941,-2.487822859014987,-1.792013287664258
0.4740449616978998,-2.902730659391982,-2.3361834134279382,-1.6360071924951527
0.4728789042565955,-2.9233729067316525,-2.354651343280396,-1.6647878285088211
0.4557197221058415,-2.72105922177165,-2.182345370082785,-1.5461952603065
0.5468567133875284,-3.1722603282520305,-2.393783029423554,-1.6108348244358095
0.4260760725825165,-2.8724347795759213,-2.3341924362945154,-1.6445821710335748
0.526272756338552,-2.7292634499978745,-2.129905817148385,-1.4956335415900672
0.4616625974842176,-2.879137060480564,-2.4024194089250224,-1.7368107179752257
0.3502396678436947,-3.043275931353391,-2.5615583133695554,-1.8832150025252647
0.3087252945661006,-3.1765170214658256,-2.448390970417875,-1.7882428236272514
0.5521779535729603,-2.60915183968086,-2.145301485314816,-1.4714964104709372
0.4184711960433213,-3.0377075734942194,-2.395287835174433,-1.729438794491375
0.3181817973855068,-2.904484941775147,-2.228239853622186,-1.681881515933222
0.324936368733,-3.0681050474550213,-2.484144233106929,-1.7350024896298295
0.3733046370518867,-3.149066710991749,-2.372123106746373,-1.7172347814891118
0.4955333260495296,-2.7870889760541373,-2.121258575985332,-1.5443113105952375
0.4630740641065346,-3.1722172036554026,-2.422833682390745,-1.7868266316431725
0.2911496261335197,-3.1214945253245734,-2.514184753303469,-1.7903970291318996
0.4242580808200624,-2.82522492099108,-2.296366510424648,-1.5829975082182883
0.3445076727329264,-2.952258081056727,-2.1825302096916523,-1.4106238114407346
0.3986644199309005,-3.0678713867475684,-2.345821492481232,-1.722150752348906
0.4062825956304174,-2.97951124209667,-2.2455339249191573,-1.5744435313811769
0.4235979816054979,-2.893235723583169,-2.1920523819339857,-1.5006309657672678
0.2795472089096307,-3.1455645092986817,-2.54947492060399,-1.8593593908331096
0.5324960883033604,-2.708744109389268,-2.121786374845108,-1.432259502634273
0.6138523173127185,-2.564307598257861,-1.979983559745075,-1.313984787624482
0.3845265995762577,-3.276554571351069,-2.4040355639378377,-1.800209584616169
0.4079732970499801,-2.97019413070177,-2.1025409872897067,-1.5638917915090311
0.2691859910826585,-3.022021873378179,-2.4576366780450285,-1.682439206498738
0.4630859551880035,-2.883705061674233,-2.3204706333435463,-1.6866145513500506
0.4643745216795775,-3.00843749246627,-2.538871859356924,-1.6951102545727428
0.3647200869000586,-2.982297209239034,-2.57373534335165,-1.866362833446452
0.3967081578441021,-2.8882237543666087,-2.3862355173416128,-1.6880613914043474
0.4881077180391916,-2.816372177020254,-2.3185862277228577,-1.4820993792616144
0.2893233881421356,-2.932953961173204,-2.3530883530526743,-1.540313726858819
0.5544520536407775,-2.891675628113828,-2.3030391846395184,-1.7141969944843891
0.457128250672365,-2.856363035046166,-2.2044751465763475,-1.579858721965975
0.4404479807343577,-2.994876349907562,-2.291465989921948,-1.6652274703911998
0.4105528083384614,-3.128615519501185,-2.550726125883564,-1.897915973346624
0.4933113292481252,-2.902939785375757,-2.270007309267466,-1.562918091921205
0.314140696799308,-3.2128068607865083,-2.382700789251085,-1.6810074502175725
0.3998458800145252,-3.066437733800249,-2.37165733509652,-1.7171378545704996
0.5210467343322336,-2.890613417764092,-2.323397463464989,-1.6450878138804874
0.424433377606338,-2.9502271923470684,-2.4051596411469163,-1.6793660102017522
0.4671983294333771,-2.925207782835204,-2.324097854815244,-1.7092556305201552
0.5087214975481276,-3.2217164683313237,-2.5484007958030928,-1.8978247362173344
0.3470101632452289,-2.8506809227362955,-2.1405060628666885,-1.5131319059591324
0.4734215526047362,-3.052259970309276,-2.290944477275585,-1.654736935413973
0.4724622437069235,-2.941605304784379,-2.2775927469766395,-1.6426572159239707
0.4555425243092752,-3.0084747571702297,-2.3854273956951384,-1.731905863611977
0.3944722629307751,-2.988705806936576,-2.2923513811360685,-1.7118945634004328
0.3971238433472933,-3.086511820601691,-2.339730075438487,-1.7261645983959637
0.5778579353508201,-2.730541952465636,-2.009303936537257,-1.385484986156974
0.3754762213156081,-3.3252486287721106,-2.4192938260379546,-1.679559635327695
0.4864736979589036,-3.094808767182056,-2.384315853956291,-1.6533645585571777
0.1897557742915011,-3.300581400750892,-2.68429681712559,-2.022420650530945
0.409885762428521,-3.430995521884856,-2.3737722250869675,-1.6999971186532858
0.4618867360496432,-3.156242539792133,-2.3077829961885765,-1.756139052569603
0.4557361733188472,-2.832146826246232,-2.2135659761216826,-1.534596730824157
0.3929456039347626,-3.0921351849054406,-2.453214439545833,-1.801815845549237
0.4107602539230548,-3.0562719955026103,-2.516251352604284,-1.711662819857723
0.4291479105334251,-3.165748890895427,-2.484058600553791,-1.8620886097489475
0.4116197249574659,-2.917083995475494,-2.1813753982126105,-1.5706000144659369
0.4125028814869872,-2.811947357285161,-2.2457466790989606,-1.5058092386530582
0.4554255710891979,-2.990866594564681,-2.4194811339110336,-1.6892693255093234
0.4187579208831161,-2.9990136580685958,-2.3214784116830014,-1.5746140112591211
0.3969307318819358,-2.872450240059736,-2.2304693772895345,-1.49513651282598
0.5584498623685865,-2.9012287030529644,-2.307141688979069,-1.5491890278814031
0.3877312169229911,-3.4615398526307497,-2.5238025127442696,-1.8726496292651864
0.4531572783419178,-2.8185078024791257,-2.102374008378275,-1.4545627040796645
0.4867844483478848,-2.9067467120178456,-2.1564387457504584,-1.4920754095110769
0.5266898323121714,-2.6946854320800178,-2.2574985492241364,-1.5728306495648197
0.3846528149396963,-3.0215956137229307,-2.287198718252452,-1.7288737893742694
0.5070862140422924,-2.6211834273247976,-2.2516815836942987,-1.5387830934444455
0.4749924727772432,-2.8200231213292946,-2.188252363862303,-1.481662208835567
0.5314884871496355,-2.7977318253734884,-2.198343754192853,-1.463448388573783
0.3934546346695103,-2.988155253703239,-2.318223638688715,-1.6696976988400614
0.4470217743630846,-3.0454151052935456,-2.2965681873997834,-1.6482243667861962
0.2751846332108097,-3.022467308802586,-2.394901659882603,-1.6817226736854198
0.4430157988774156,-2.822869294118618,-2.1777612343515766,-1.4578279365274274
0.4181522549968078,-3.338141919254209,-2.609972074480216,-1.8016155879535412
0.4612749454338063,-2.718642683987844,-2.205234094225685,-1.6127109363510836
0.5174113154608044,-2.999413105888603,-2.2889915603078923,-1.6679396158913105
0.3857099836398633,-2.78825155009963,-2.1616851288529726,-1.5969641659002711
0.4794831610089017,-2.9714526179059075,-2.310901462177556,-1.579238269983686
0.3372617172227289,-3.122058916844101,-2.2177545959595406,-1.5798054622227988
0.4656777894324974,-2.9811361240958694,-2.2174814377916143,-1.5765845888799743
0.4951545299145872,-2.8953947666588875,-2.2671604907102565,-1.6533486107485689
0.5991956356763588,-2.7586291792318813,-2.1995999812784484,-1.5782768205404676
0.5221493173846746,-2.8691299416647125,-2.3273806218527184,-1.636175040581185
0.4451777660026249,-3.03419359630571,-2.3317309774772053,-1.662649219922722
0.3294367771117546,-3.120982408988588,-2.345933437767427,-1.7821302023272565
0.3730695354398189,-3.36160715693925,-2.499391033281617,-1.8008866970023438
0.4822378083566312,-2.786638364055099,-2.3549271792690987,-1.6048809301522182
0.3903322636769327,-2.788123192472212,-2.211144172663586,-1.5165293538358684
0.3358891221768166,-3.124223543548836,-2.4582259720795805,-1.6718460363254746
0.4747051567083186,-2.8693388198593515,-2.4263517074561283,-1.7510932572612516
0.3765331716072225,-3.4297734695564275,-2.468234127517798,-1.937696604254245
0.3672707853231046,-3.2959844664378166,-2.410551411974448,-1.7164430901507397
0.3431486027733424,-2.945628034679155,-2.289122949498146,-1.5001838760067956
0.5736753892150406,-2.498305019808256,-1.916451948774436,-1.2763713193244095
0.4397953229831498,-2.838145635709308,-2.234251059871017,-1.650906847464676
0.4505451272160628,-2.957291691293725,-2.2593133703687007,-1.6073353754889943
0.4418176525246065,-2.7943501671423294,-2.251818462952873,-1.49093056076076
0.2440805505408563,-3.299291837310596,-2.5478188010758136,-1.9119023165266615
0.4373601578173567,-3.047946022322874,-2.6304886478016707,-1.7846915930257712
0.5564140111240291,-2.871340455233228,-2.2377311516319027,-1.5147388151072512
0.3891878130485252,-2.9107082204795613,-2.419119396928322,-1.5964984610090314
0.4548572511463164,-2.7896165824316834,-2.275131288977321,-1.527618146702331
0.4324864164933228,-2.9686930521868256,-2.357400595910298,-1.6344588840033625
0.3344864974192991,-2.94929601133598,-2.1616500211542964,-1.5038743744475986
0.482548396961673,-2.801342979465792,-2.1699697271181,-1.5494373308289986
0.285916606255599,-3.3516537770556023,-2.446059126942841,-1.741982132780309
0.4257663072660422,-3.12044389798149,-2.3409370203369475,-1.6000313591398347
0.5188075890539809,-2.8166052027643165,-2.189083112971409,-1.6076450166254477
0.3853539819130398,-2.885934063421603,-2.4756589264105124,-1.624565154749256
0.4167712071616785,-3.109459824245289,-2.418563037095498,-1.637814179126467
0.4612885579940212,-3.3253481471567787,-2.5992345258133875,-1.8280903080513464
0.4281836580384732,-2.9393794904447104,-2.3618588306340915,-1.631966834552507
0.3628622889301591,-2.8797271396022004,-2.334164651363784,-1.6431065794829287
0.4549152486812906,-3.058476060466976,-2.3782381109657464,-1.7274600729320575
0.5516924489001384,-2.9338871259788943,-2.331540781928876,-1.5337195818362832
0.3368676744811625,-3.2014180070492886,-2.4974568934708823,-1.7767662559473527
0.4759597426859363,-3.0283970491742167,-2.399441814988259,-1.701304087621206
0.2857549439955762,-3.001146183010378,-2.30866408557328,-1.5837659253502108
0.211389983174269,-3.48005916632174,-2.9906121174412723,-2.073579231764733
0.3732976612183503,-3.2096928880573143,-2.437206270949363,-1.7280379074965535
0.4203475164525471,-3.1485899540761677,-2.435120790375003,-1.9005895624071516
0.3869364329779585,-3.0110288841579678,-2.424825739415028,-1.6216484690265571
0.3650172179389112,-3.1432340631507625,-2.3528161419538827,-1.6575898290024196
0.2899962427814435,-3.0294691669438736,-2.384469807091976,-1.752273365901147
0.3197038707769737,-2.950155203265377,-2.3056885301484256,-1.717344687531078
0.3393165947900741,-2.7939986238393897,-2.349081900861213,-1.7280883380936811
0.4682215062612496,-2.9630477452835344,-2.362441375547796,-1.7289418456854462
0.3395146536237333,-3.0293367590701106,-2.385957605006176,-1.6167890201941535
0.455425395603775,-3.060477205237171,-2.421830169218006,-1.671350860715025
0.347262807310453,-3.3831095741793797,-2.484920735084183,-1.812549275640688
0.3175978043282786,-3.252487442453565,-2.6159687973708885,-1.7839532975307055
0.3423716863915294,-3.160155260651458,-2.407554558190801,-1.741973566746446
0.5458103509808644,-3.145775247414896,-2.4152262906354007,-1.6790936461441823
0.4491771104128102,-2.9682795717743766,-2.5894189046749725,-1.748167689719364
0.4065622523333181,-2.9275718022074826,-2.3081177868020983,-1.6189528878822643
0.4393932417551868,-2.922841064352854,-2.291358858245012,-1.610171788077911
0.3379332371514779,-2.962531015612138,-2.3713893815020737,-1.775710926676782
0.2804536246031034,-3.157366758298292,-2.567220228496946,-2.0024466038343287
0.4673889860045292,-2.9611239581152464,-2.295328487682038,-1.56595486392094
0.393075020550296,-3.025298811676504,-2.406340733986085,-1.813951400506033
0.4800429320400257,-2.976294480057045,-2.417178785207238,-1.7781282800254314
0.3849350101461345,-3.1180288437253383,-2.3028789761625434,-1.6004350979709738
0.3110355386643105,-2.9096031226715016,-2.265735432344386,-1.4987768234999534
0.360915232762855,-3.106905223601846,-2.4581307638431342,-1.842564686034269
0.4008901241366882,-3.330810176058961,-2.747537698373657,-1.8928177688667709
0.4139944742320894,-2.847359181535195,-2.323936908705142,-1.5952794850254597
0.4123290942281193,-3.0249892711716626,-2.308228072131631,-1.565823243823561
0.405418052983401,-2.965691034033472,-2.40715777788093,-1.7722290031580978
0.4185010915376593,-2.751654858174802,-2.2069661425419724,-1.460451668897084
0.3688647381985401,-3.0874399583717187,-2.4847327333322995,-1.7242942389937088
0.3711914490003027,-3.382461566441959,-2.450156266159659,-1.825209289647891
0.4012494949290053,-3.016405518233448,-2.3628286685095765,-1.6399687916576997
0.4143876651593784,-2.9981364710670104,-2.3383109904346706,-1.827629836961563
0.481280400732097,-3.152088239520854,-2.598102042533152,-1.862972136435077
0.4302276288660517,-2.8687166433656266,-2.245382208853795,-1.5684480615061986
0.520962859734971,-2.6750736910403483,-2.2232620525628595,-1.4767019719150751
0.5928344005326789,-2.669138424325761,-2.181677303746982,-1.4659887060908752
0.347801708959722,-3.08397770041074,-2.407075134132905,-1.695360629138507
0.4404522731916788,-3.1149420317839014,-2.3447247604309176,-1.629088327688767
0.4502883078098142,-2.868553745094121,-2.346376755807371,-1.707522983674171
0.3650274116243685,-3.04705733954913,-2.485674355367511,-1.6874946056018538
0.3892187365127478,-3.1499146069243675,-2.436270258789707,-1.6840624096261707
0.3732722721085213,-3.108689297775689,-2.507685958154323,-1.7749358212391433
0.3777168601931829,-3.627672503393599,-2.556982346532222,-1.941299599191406
0.4878875593165906,-2.950388317328194,-2.307006592983456,-1.621885766745472
0.4510324714249034,-3.118333671646242,-2.5771258026856247,-1.8485017538261856
0.4997537841022055,-2.9157678170851344,-2.3035704405463537,-1.6710459580072687
0.4875522256784108,-3.0494016919160587,-2.416585509752321,-1.5651447151441262
0.4706937676615411,-2.9117344050917264,-2.2742568340823617,-1.6908306160168811
0.3845900382281359,-2.9478525435215914,-2.361773449968928,-1.737054072147289
0.3926532380707591,-3.090749987913745,-2.532115019108402,-1.7344659264286266
0.4207190888097931,-2.8897725303512733,-2.3053494263616456,-1.662487473215169
0.5043501926607676,-2.913033175538114,-2.179141245958811,-1.5683026156763618
0.4104316740217445,-3.1508613614750898,-2.4038428430774945,-1.714965184775333
0.4477924280915435,-3.180629682790988,-2.379919426731429,-1.7040101614947143
0.5308636837819203,-2.854954166301263,-2.174763187673852,-1.4752820093325267
0.4058598486299716,-3.277230269980272,-2.579624692847528,-2.0448803559895867
0.3700376297184017,-3.0186485989285665,-2.426610843621707,-1.6763051209173456
0.3944377143050997,-2.9613659436392843,-2.414962027905961,-1.6750758115118654
0.3422499913847066,-3.4116854892408166,-2.57430981095891,-1.9477376282753809
0.4989929525246789,-2.8284345508033155,-2.272620092790936,-1.663247214481381
0.4141056801805672,-3.1262785772560275,-2.5392906780428137,-1.7448012385607787
0.5472207338837418,-2.865706670684045,-2.2106118938688875,-1.6518822030752638
0.3838964896177941,-2.990229710717611,-2.3463081654424065,-1.8291547175156888
0.4343102204217818,-2.853244648063188,-2.1788243212538587,-1.5053806432840522
0.5132464197991496,-2.920651443250139,-2.225284908364377,-1.7205281635848386
0.5901738196741872,-2.7673368424255784,-2.1311137832052127,-1.5984635829216716
0.3956888193703953,-2.9639905910009325,-2.413458695491145,-1.6222655406860311
0.3784262171262988,-2.9626236182478705,-2.298730573898464,-1.5954509111259512
0.3880459745370895,-3.1314633384825044,-2.454408317550405,-1.8126710105515749
0.4776463945793197,-2.8312239609079053,-2.286990984098005,-1.6884181479631828
0.5061252881822556,-2.83750959985438,-2.266252354983007,-1.6543297990018322
0.3632256463703627,-3.233806133628465,-2.6255665324926776,-1.8756420130301028
0.4620822742950056,-2.922578680893031,-2.252145875878168,-1.573425954815199
0.4422702526149117,-2.7127801791925403,-2.0365777211211293,-1.4575495639842744
0.447653730411017,-3.1597515245297494,-2.4125287422685253,-1.7763722531232722
0.322951648469131,-3.456458626124568,-2.6025236088456203,-1.8006581554007923
0.4342884636405981,-3.035515942657369,-2.3766049297083285,-1.606696047676412
0.4723374119631066,-3.033036073464761,-2.4162007708198345,-1.733793485779478
0.4351260675405931,-2.7817295454917352,-2.3320102655735666,-1.6177823403491984
0.2427380007612637,-3.1639073294209075,-2.3844045585726192,-1.6947263465600195
0.535182306196865,-2.8918818893786464,-2.3805827344154573,-1.6309660595000692
0.4778277929810953,-2.725736507974799,-2.098692614506608,-1.4163173253092138
0.4872129078504007,-2.9556071531783896,-2.296285215976408,-1.6363171162975914
0.4982482863358298,-3.0257097636151813,-2.419084364990991,-1.7039551538462396
0.5202929771349367,-2.840379507389778,-2.1393118532878166,-1.4791233305465563
0.439763140238631,-3.0863636976124824,-2.279558775642344,-1.6251885544835054
0.3347149450088922,-3.110439844370179,-2.592195112729389,-1.7812222322041125
0.3046906330965562,-3.3801062950861747,-2.6731511166496174,-1.96870940619082
0.4058167536105609,-2.8289238520198703,-2.29455331795202,-1.609534490013614
0.563652914481821,-2.552769457103147,-2.0156368724696754,-1.371920902098141
0.3801309553683234,-2.9919850097345537,-2.352103521370288,-1.6544671965315794
0.4083749824324494,-2.9212163264866744,-2.4362270433941613,-1.6389079912515865
0.4265606821447686,-2.949880440241811,-2.4224728333244285,-1.7786474105661505
0.3913689577458486,-2.7630220329996167,-2.331552354859325,-1.683144283441646
0.5548021798325913,-2.7768594469866423,-2.2925879676809435,-1.6149893502423278
0.3438944219431613,-3.12661820230535,-2.451445374568132,-1.767298340084159
0.4608794466646848,-2.894529034281072,-2.409129571948718,-1.721863231575144
0.5687950579557078,-2.8826035833839083,-2.101596592847337,-1.5571844329998366
0.4740524048084836,-2.8720291348375717,-2.4597712959871525,-1.781360526117711
0.4322893616816711,-2.9128592920070915,-2.262838070482757,-1.6709812877101309
0.4215882448562145,-3.2841510553540627,-2.500078420531626,-1.8198947883610357
0.284877468179372,-3.162433459392515,-2.404406471748904,-1.7303296660963836
0.3387540963435759,-3.376671942231435,-2.4654998189471384,-1.809679415167839
0.3654503680808624,-3.0437989655275275,-2.318747344987085,-1.6074566862571011
0.4257250481785899,-2.9587907920080694,-2.238609031512853,-1.6312585045981396
0.3990642254081095,-3.095755154298236,-2.375368060402075,-1.7767163728457285
0.4629637724811488,-2.9207932865426325,-2.2415303386655188,-1.6222568917646571
0.3184579758442564,-3.0941053652961816,-2.5515162465683314,-1.6974684001152642
0.4851070109016721,-2.8098959321439483,-2.1707688597946224,-1.4365659554636618
0.3706372289481721,-2.961931145502231,-2.4042593848157936,-1.6884999378597634
0.5096096566757157,-2.9142280174624515,-2.265339572077028,-1.5620361306122663
0.4374852167566759,-3.0041565095908407,-2.13373470509064,-1.5219294676605293
0.4200616188399358,-3.0426170967846646,-2.3280420516992724,-1.644339114259773
0.3799242210356744,-3.2098389062916737,-2.439304594653221,-1.596942722859903
0.3776130087293978,-2.915039893762913,-2.3638931097315163,-1.6974351345186631
0.3451140436553778,-2.9547287681483247,-2.170854696911163,-1.6148700862177483
0.30878839631519,-3.0225194302821694,-2.4672612748313902,-1.6573446629419548
0.3599781409636555,-3.6194353345767705,-2.658010896708914,-2.007162081876738
